alt,caption,shortCode,timestamp,type,url,videoDuration,videoUrl
,Best of #nyc with @nyjets wide receiver @garrettwilson !!! #cityguide,C2sfpRDPV5W,2024-01-29T19:15:46.000Z,Video,https://www.instagram.com/p/C2sfpRDPV5W/,40.0,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/F148B7FEE4DA92030D4305D8A642E086_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=106&vs=1336213700421300_1965084559&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9GMTQ4QjdGRUU0REE5MjAzMEQ0MzA1RDhBNjQyRTA4Nl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dKNHRMQmtuSGtGR0k0UVpBSkhqVW5QQlJoSUFicV9FQUFBRhUCAsgBACgAGAAbABUAACaQmbW%2B3em8PxUCKAJDMywXQEQAAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=3defdd8b02&ccb=9-4&oh=00_AYAYTDtjmJnTJatbcaYoHLn7Dj7pPgGdJFZkkj4k53AMxg&oe=668C6F29&_nc_sid=10d13b
,Best of #montreal with @rachellehrs !!! #cityguide #quebecois,C2-Y2FmrrSA,2024-02-05T17:56:25.000Z,Video,https://www.instagram.com/p/C2-Y2FmrrSA/,44.8,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/B94069332261B2B71CCE25AA96764F89_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&vs=913961927057151_1781365466&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9COTQwNjkzMzIyNjFCMkI3MUNDRTI1QUE5Njc2NEY4OV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dKSVBNQm1HZ3M1WnE1UUxBTDJya0NHWjJqdGRicV9FQUFBRhUCAsgBACgAGAAbABUAACaeqKSn4NmHQBUCKAJDMywXQEZmZmZmZmYYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=95fc2d68db&ccb=9-4&oh=00_AYC4tVjguoJEumks34E-jH4wSKWEfnkUV1Wd3Ocz0_yI4w&oe=668C604D&_nc_sid=10d13b
,Best of #atlanta part 2 with @reeselaflare1 !!! Shout out the original homie 🙏🏼 #cityguide,C2vOrGOvaMA,2024-01-30T20:40:43.000Z,Video,https://www.instagram.com/p/C2vOrGOvaMA/,50.233,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/E740E7315A1B0B1535ECA5B88AA72097_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&vs=1037986530611612_3513253912&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9FNzQwRTczMTVBMUIwQjE1MzVFQ0E1Qjg4QUE3MjA5N192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dCdktOaGxMVmE3VFoxMEdBTEZYNkJsMmFrWkFicV9FQUFBRhUCAsgBACgAGAAbABUAACbIncmB67PKPxUCKAJDMywXQEkd0vGp%2B%2BcYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=0c59cd162b&ccb=9-4&oh=00_AYDMKv9qtC7al_4yk8zC8fOZoGno8K9TZPKcl3csYnorzw&oe=668C5799&_nc_sid=10d13b
,"Best of #atlanta with rapper, skater and style lord @reeselaflare1 !!! #cityguide",C2XbhTNL3Iz,2024-01-21T14:55:22.000Z,Video,https://www.instagram.com/p/C2XbhTNL3Iz/,60.133,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/1B4C7AE962264059A3F1B65ED0B922B0_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=108&vs=1304346560957511_2140207338&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8xQjRDN0FFOTYyMjY0MDU5QTNGMUI2NUVEMEI5MjJCMF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dEZ2RIQmx6bGhmWXZ6WUJBTUhZM2pUVnJBRU9icV9FQUFBRhUCAsgBACgAGAAbABUAACa8leqbivjQPxUCKAJDMywXQE4RBiTdLxsYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=389b373e46&ccb=9-4&oh=00_AYCDZrUmo-cJRVoCZNQdU7peQW4oRlmpZH9HbQctyYCW8A&oe=668C4A6A&_nc_sid=10d13b
,Guess the song from the intro starring @leongrueneke VS @haileysani … who won??? #quiz,C2kj3LjLmlL,2024-01-26T17:08:12.000Z,Video,https://www.instagram.com/p/C2kj3LjLmlL/,59.066,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/6D43F43F2623C52CFB6419A21D749D8F_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&vs=274324012113408_3188954201&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC82RDQzRjQzRjI2MjNDNTJDRkI2NDE5QTIxRDc0OUQ4Rl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dFNkpLUms1ekJyUjZqb0JBSV9yLUxtUVpYa3JicV9FQUFBRhUCAsgBACgAGAAbABUAACacv7DjqrTyPxUCKAJDMywXQE2IcrAgxJwYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=1877f5a6f6&ccb=9-4&oh=00_AYDVuV0U7CkUmzxO7kD1uRGAIODpdsmREXyK6iDtykZ4Eg&oe=668C6C52&_nc_sid=10d13b
,Best of #london with @reubenlarkin !!! #cityguide,C2Zqv0hrSR6,2024-01-22T11:38:55.000Z,Video,https://www.instagram.com/p/C2Zqv0hrSR6/,54.366,https://scontent.cdninstagram.com/o1/v/t16/f2/m69/An_qnN3p9WdVwXg1si3_uk_icepS-cfQqM2y6T-A4ABiDtKexGcmt--v4HK2dvwGQDGsylE2-jQD0EdZyG0oCGvx.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5oaWdoIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&vs=411304341290770_2484656776&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSUNXbUFBVHlwU202VUlEQVBqcHdqV0xJdk1IYnFfRUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dONHlJUm5oZzZlXzU4MENBQTNhdTNFdXd5VndicV9FQUFBRhUCAsgBACgAGAAbABUAACbsxqCYtcn6PxUCKAJDMywXQEsqn752yLQYEmRhc2hfaGlnaF8xMDgwcF92MREAdf4HAA%3D%3D&_nc_rid=9f608888f0&ccb=9-4&oh=00_AYCryMmkw9ikFOuIaPIUuyEU7D0361FleKFlZcrTE7Plnw&oe=668C7569&_nc_sid=10d13b
,Best of #losangeles with @mayerhawthorne !!! #cityguide,C2z_O-qLTQO,2024-02-01T17:06:52.000Z,Video,https://www.instagram.com/p/C2z_O-qLTQO/,47.3,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/B24596D6DC894E6EF26520B09D887DBB_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&vs=1035525434206041_1578608711&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9CMjQ1OTZENkRDODk0RTZFRjI2NTIwQjA5RDg4N0RCQl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dFendLQm1YTi1NS1YtRUdBQ05ZdXBUYnB1MVZicV9FQUFBRhUCAsgBACgAGAAbABUAACa6%2BN%2BO7LaJQBUCKAJDMywXQEemZmZmZmYYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=b6eb80fbca&ccb=9-4&oh=00_AYBalkcWJ7bFSCtHPOQxqYZRJ4Fm9INV2gykEQqyzTbUGQ&oe=668C4FF0&_nc_sid=10d13b
,Whaaaaaaaat is the best #nightclub in #berlin feat. @dominikhyuga x @yami_club !!! #cityguide,C2AY66_Na-7,2024-01-12T16:00:10.000Z,Video,https://www.instagram.com/p/C2AY66_Na-7/,32.666,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/2E445476247DCA271FDE13F38F95789F_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&vs=6807967915996766_3283193604&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8yRTQ0NTQ3NjI0N0RDQTI3MUZERTEzRjM4Rjk1Nzg5Rl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dOM2RBQm5SdEdMd3EyRUJBRkduUnBNVlVERUJicV9FQUFBRhUCAsgBACgAGAAbABUAACaexeT148CDQBUCKAJDMywXQEBVP3ztkWgYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=d9a04fe2fc&ccb=9-4&oh=00_AYBq36ifI7xoXsUDBdrYu_otiuMlgLuVllvwj-mPSiLxAA&oe=668C5E81&_nc_sid=10d13b
,"Best of #nyc with @nytimes pop music critic, host of Popcast and all around good guy @joncaramanica !!! (I was reading Jon’s articles way before I moved to NYC so this was a coup for me!!!) #cityguide",C1IOdlvyaiu,2023-12-21T20:37:08.000Z,Video,https://www.instagram.com/p/C1IOdlvyaiu/,59.166,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/D54C3E40644B8F6C4C4ADD39C7BE76B6_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&vs=577188104573252_1602575933&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9ENTRDM0U0MDY0NEI4RjZDNEM0QUREMzlDN0JFNzZCNl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dFQ0prUmp1VmxESG5mY0FBRmY0OE9IRnZIZ2xicV9FQUFBRhUCAsgBACgAGAAbABUAACa%2B1dT1qNiyPxUCKAJDMywXQE2VP3ztkWgYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=2c5c6c309a&ccb=9-4&oh=00_AYD3GCFMe6OJvvDM9wQX5IFisC8f8wMwjBoACxJ5E6PNzQ&oe=668C4BF3&_nc_sid=10d13b
,New York City never smelled so good @DiorBeauty @Dior #DiorSauvage #MyWildSteps @diorbeautylovers #ad,C1Krm50yhck,2023-12-22T19:31:03.000Z,Video,https://www.instagram.com/p/C1Krm50yhck/,8.733,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/0C4072BEEECBDFDFBB56CF2956277F89_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNTc2LmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&vs=1103109420699844_4120564314&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8wQzQwNzJCRUVFQ0JERkRGQkI1NkNGMjk1NjI3N0Y4OV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dBSUxrQmhlemswVk5qY0JBQTEwc0szOGo5NE9icV9FQUFBRhUCAsgBACgAGAAbABUAACbi1f%2F27OSBQBUCKAJDMywXQCF3S8an754YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=8cade8eda0&ccb=9-4&oh=00_AYCm5RGid5yf_9iuufgialgG5cjUrNn2hoYLEAIQZbwF9A&oe=668C5C0D&_nc_sid=10d13b
,Nobody asked but this is a store tour of the @ourlegacy boutique in #berlin !!! I like Our Legacy and I LIKE YOU!,C2NSC63N9uH,2024-01-17T16:09:55.000Z,Video,https://www.instagram.com/p/C2NSC63N9uH/,45.867,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/E74BED94A47D9D2B91A27F75D6B82289_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&vs=2705740679579994_3781999855&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9FNzRCRUQ5NEE0N0Q5RDJCOTFBMjdGNzVENkI4MjI4OV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dKSURDeG04U0k1M2Q4Y0ZBTzVxc0YydThJUXhicV9FQUFBRhUCAsgBACgAGAAbABUAACak7qTqwuqIQRUCKAJDMywXQEbu%2Bdsi0OUYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=bb4147fb84&ccb=9-4&oh=00_AYA-rdjRac15G05Lndm_EF5hp2KCeQuU9L1Ig7wLz3YptQ&oe=668C5806&_nc_sid=10d13b
,Best of #london with @andrewgeorgiades !!! #cityguide,C2UeJ8hODv6,2024-01-20T11:12:07.000Z,Video,https://www.instagram.com/p/C2UeJ8hODv6/,51.666,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/3F4D3425451DC61A195F9057E7E5C182_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&vs=1010235260678291_923192210&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8zRjREMzQyNTQ1MURDNjFBMTk1RjkwNTdFN0U1QzE4Ml92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dEaGlKd2Y3RS1peGRVMEJBQzQwUGp3NkZRMU5icFIxQUFBRhUCAsgBACgAGAAbABUAACbgitWcwIaPQBUCKAJDMywXQEnVP3ztkWgYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=b75c76ae64&ccb=9-4&oh=00_AYCJkSw19kh9qRXD8OWqo12QwMiCFC7dz1uPYE4eeJ1amg&oe=668C7A53&_nc_sid=10d13b
,Reasons 487 - 493 to visit #wsouthbeach… I like @whotels and I LIKE YOU! #ad Film by @kr.schan !!!,C0zhDaAPG5H,2023-12-13T19:32:12.000Z,Video,https://www.instagram.com/p/C0zhDaAPG5H/,36.766,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/494C93F771B8C22AFC68959D834469A9_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&vs=890052142823742_535669495&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC80OTRDOTNGNzcxQjhDMjJBRkM2ODk1OUQ4MzQ0NjlBOV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dIRVRlUmlMY1dQZUhGb0ZBSVk3STVBODlrNGNicV9FQUFBRhUCAsgBACgAGAAbABUAACaGkrqjp7L7PxUCKAJDMywXQEJiDEm6XjUYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=84f0b5be6f&ccb=9-4&oh=00_AYCuD_Ted9-EpvT8UqeGcviaAdvxSFvbsdsVGz-rx6rCDw&oe=668C7263&_nc_sid=10d13b
,#artbasel for dummies (explained by a dummy),C0myDUGvHuv,2023-12-08T21:35:29.000Z,Video,https://www.instagram.com/p/C0myDUGvHuv/,90.0,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/EC42DE42267BF4E9D0A6C740F63BCDBE_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&vs=737904374910611_4279286811&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9FQzQyREU0MjI2N0JGNEU5RDBBNkM3NDBGNjNCQ0RCRV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dGSXRaQmpDNkdyLVJTNEJBT19Bbzc1emE1Sl9icV9FQUFBRhUCAsgBACgAGAAbABUAACaSvqP%2FroyCQBUCKAJDMywXQFaAAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=cf7b16b92e&ccb=9-4&oh=00_AYB-KXlRhcVeomxtLCE_9i_xNxa8-6ifevN-XNb__GxSxQ&oe=668C57BB&_nc_sid=10d13b
,We’re at #artbasel,C0sByHtP2fM,2023-12-10T22:01:25.000Z,Video,https://www.instagram.com/p/C0sByHtP2fM/,39.733,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/6545AA992C5359C7702C2CEED1F64FA2_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&vs=1047876056261342_4174287938&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC82NTQ1QUE5OTJDNTM1OUM3NzAyQzJDRUVEMUY2NEZBMl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dCVF9iQmpNa2dPVHN5RUhBTjFqQkJPOGlfaEFicV9FQUFBRhUCAsgBACgAGAAbABUAACbqyaHOoqaDQBUCKAJDMywXQEPd0vGp%2B%2BcYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=bb54586a10&ccb=9-4&oh=00_AYBm0azWxM3gjYeb7BXKfpBsauIg2Afkji77wk-2vdMPGQ&oe=668C6FEB&_nc_sid=10d13b
,Best of #paris with @notaminne !!! #cityguide,Cz8wyBQrkMW,2023-11-22T13:17:46.000Z,Video,https://www.instagram.com/p/Cz8wyBQrkMW/,47.4,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/094D7E86CCE8D08352FF47EC20EEF3AF_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&vs=650266620351880_329636590&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8wOTREN0U4NkNDRThEMDgzNTJGRjQ3RUMyMEVFRjNBRl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dBQUlFUmoyMGVIR0NKc0NBSC15SjF4U0NfeDVicV9FQUFBRhUCAsgBACgAGAAbABUAACaU6rOxpqT9PxUCKAJDMywXQEezMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=438f1701a6&ccb=9-4&oh=00_AYDZzxIerXuezgSroggG7NFVBm1FRfPJ1FTLapoE7p3PLg&oe=668C5CA4&_nc_sid=10d13b
,Best of #miami with @antoniosljames !!! #cityguide,C0pTJn9PZcv,2023-12-09T20:19:14.000Z,Video,https://www.instagram.com/p/C0pTJn9PZcv/,38.366,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/BE4AD9A5D0522AD570EEF80B3230A3AC_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=108&vs=365812632647797_4210338799&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9CRTRBRDlBNUQwNTIyQUQ1NzBFRUY4MEIzMjMwQTNBQ192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dMMGVYaGhOUmVkMElzMERBTEI0Wnk3RVN5OEhicV9FQUFBRhUCAsgBACgAGAAbABUAACa0qq2p%2BIqIQBUCKAJDMywXQEMu2RaHKwIYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=0f8f91694d&ccb=9-4&oh=00_AYD9jYwSFFl76BY6T70q-5rv6AzP1waFMrNhx0Wzx1ScfA&oe=668C6DC7&_nc_sid=10d13b
,"We’re transplants, let us tell you about New York City 

#newyorkcity #newyork #nyc #ny #funny #funnymemes #funnyvideos #holidays #homealone #comedy #reels #cityguide",C0XBiCXxmHF,2023-12-02T17:55:17.000Z,Video,https://www.instagram.com/p/C0XBiCXxmHF/,61.06,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/05424AB96557933E3821DCDA64CC43B6_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&vs=674525174495379_3592209037&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8wNTQyNEFCOTY1NTc5MzNFMzgyMURDREE2NENDNDNCNl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dMbjFPUmdpd2NkS01WZ0JBQUJtSHZpcENUTkdicV9FQUFBRhUCAsgBACgAGAAbABUAACbqyLGJxNuBQRUCKAJDMywXQE6HrhR64UgYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=2638be76dd&ccb=9-4&oh=00_AYBVdtsdR4zexaWqKSZ8_7TOtaMA-QAItWbQFwWMUTWM6A&oe=668C72C5&_nc_sid=10d13b
,Best of #nyc with @richard_haines !!! #cityguide,C0PdOzqvkHl,2023-11-29T19:27:03.000Z,Video,https://www.instagram.com/p/C0PdOzqvkHl/,40.333,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/84443DD66EF8FDDAD410544CEC2A75A5_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&vs=652916703676691_1217574958&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC84NDQ0M0RENjZFRjhGRERBRDQxMDU0NENFQzJBNzVBNV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dLa1FNQmlCTWFGaVNVc0JBTWpBWnc5a1Rld2hicV9FQUFBRhUCAsgBACgAGAAbABUAACbYxdrzvoKyPxUCKAJDMywXQEQqn752yLQYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=f33a636cdf&ccb=9-4&oh=00_AYCAoeZbrGwkVGj-RS4sSK-eG3Q1EqfQoCrwK4cHR9pE_Q&oe=668C5069&_nc_sid=10d13b
